"ID","LStatus","LMaturityDate","LSignDate","LInstallment","LAmount","ABirthDate","AGender","AMaritalStatus","AOccupation","AEducation","AIncome","ANumberChildren","AHousing","GCollateralAmount","GCollateralType","GGuarantorNumber","Age"
"AD10009496","0","20120930","20091018",3000,110000,"19800102","F","1","1","1",NA,0,"5",0,"1",2,29.75
"AD10009497","0","20190331","20091018",3040,250000,"19620624","M","2","1","1",NA,0,"1",0,"1",2,47.3333333333333
"AD10009498","0","20120229","20091018",1600,50000,"19760925","M","1","1","1",29200,0,"1",0,"1",2,33.0833333333333
"AD10009499","0","20190531","20091018",6000,5e+05,"19770113","M","2","3","1",NA,0,"2",0,"1",2,32.75
"AD10009500","0","20140430","20091018",2020,1e+05,"19580602","F","2","1","2",NA,1,"1",0,"1",2,51.3333333333333
"AD10009501","0","20130630","20091018",900,40000,"19781126","M","1","3","1",26600,0,"2",0,"1",2,30.9166666666667
"AD10009502","0","20180131","20091018",6900,542000,"19580806","M","4","1","1",40100,0,"1",0,"1",3,51.1666666666667
"AD10009503","0","20110731","20091018",1500,70000,"19750804","M","2","3","1",NA,1,"3",0,"1",2,34.1666666666667
"AD10009504","0","20120731","20091018",2690,60000,"19800325","F","1","1","1",NA,0,"4",0,"1",2,29.5833333333333
"AD10009505","0","20131031","20091018",1700,80000,"19760706","F","1","1","1",NA,0,"4",0,"1",2,33.25
"AD10009506","0","20150131","20091018",2000,1e+05,"19650902","M","2","1","1",32300,1,"4",0,"1",2,44.0833333333333
"AD10009507","0","20150831","20091018",1500,71000,"19661123","M","1","1","1",32700,0,"2",0,"1",2,42.9166666666667
"AD10009508","0","20110630","20091018",1600,50000,"19791009","M","2","3","2",34800,0,"1",0,"1",2,30
"AD10009509","0","20161031","20091018",4600,3e+05,"19820605","F","1","1","1",NA,0,"1",0,"1",2,27.3333333333333
"AD10009510","0","20120630","20091018",2000,50000,"19520101","F","2","1","1",38300,0,"3",0,"1",2,57.75
"AD10009511","0","20131231","20091018",2000,96000,"19780702","M","1","1","2",NA,0,NA,0,"1",2,31.25
"AD10009512","1","20120930","20091018",2100,1e+05,"19650912","M","2","1","2",29800,0,"3",0,"1",2,44.0833333333333
"AD10009513","0","20110831","20091018",2000,60000,"19770517","F","2","3","2",NA,0,"4",0,"1",2,32.4166666666667
"AD10009514","0","20200331","20091018",3400,299000,"19751213","F","5","1","1",26100,0,"3",0,"1",3,33.8333333333333
"AD10009515","0","20230831","20091018",14200,1500000,"19630127","M","2","1","1",NA,2,"5",0,"1",2,46.75
"AD10009516","0","20190228","20091018",3700,317000,"19770710","M","1","3","1",19300,0,NA,0,"1",5,32.25
"AD10009517","1","20100731","20091018",1400,30000,"19700912","F","2","3","1",NA,0,"1",0,"1",3,39.0833333333333
"AD10009518","0","20120531","20091018",1600,50000,"19680827","F","2","1","1",34300,2,"3",0,"1",2,41.1666666666667
"AD10009519","0","20100911","20091018",2300,50000,"19720907","M","2","1","1",31500,0,"4",0,"1",2,37.0833333333333
"AD10009520","0","20220801","20091018",4630,450000,"19630603","M","1","1","1",NA,0,"3",0,"1",2,46.3333333333333
"AD10009521","0","20191031","20091018",5840,5e+05,"19780825","F","2","1","1",NA,0,"4",0,"1",3,31.1666666666667
"AD10009522","0","20111130","20091018",2200,90000,"19600402","F","1","1","1",NA,0,"4",0,"1",2,49.5
"AD10009523","0","20120331","20091018",1200,25000,"19771005","F","1","1","1",30200,0,"4",0,"1",2,32
"AD10009524","0","20081231","20091018",1900,60000,"19600902","M","2","1","1",28500,0,"3",0,"1",2,49.0833333333333
"AD10009525","1","20170331","20091018",3100,2e+05,"19710126","M","1","1","2",33300,0,"2",0,"1",2,38.75
"AD10009526","0","20140831","20091018",3000,150000,"19570801","F","4","1","1",33900,0,"4",0,"1",3,52.1666666666667
"AD10009527","1","20150129","20091020",4000,2e+05,"19841003","F","1","1","1",19200,0,"5",0,"1",2,25
"AD10009528","0","20150212","20091020",4000,2e+05,"19850213","F","1","1","1",NA,0,"4",0,"1",2,24.6666666666667
"AD10009529","0","20130630","20091020",1250,40000,"19860402","F","1","1","1",28600,0,"1",0,"1",2,23.5
"AD10009530","0","20120930","20091022",3050,123000,"19781019","F","2","1","1",22900,0,"1",0,"1",2,31
"AD10009531","0","20120131","20091022",1300,40000,"19751205","F","1","1","1",31300,0,"1",0,"1",2,33.8333333333333
"AD10009532","1","20130531","20091022",2500,1e+05,"19680916","M","2","1","1",33600,0,"1",0,"1",2,41.0833333333333
"AD10009533","0","20140930","20091022",3000,150000,"19561203","M","2","2","1",37500,2,"5",0,"1",2,52.8333333333333
"AD10009534","0","20250430","20091022",2230,250000,"19790115","M","1","1","1",20300,0,"5",0,"1",2,30.75
"AD10009535","0","20200731","20091022",2900,250000,"19620123","M","2","1","1",34900,2,"1",0,"1",2,47.75
"AD10009536","0","20170430","20091022",7700,5e+05,"19710517","M","1","2","3",NA,0,"4",0,"1",2,38.4166666666667
"AD10009537","0","20100930","20091022",2000,1e+05,"19681108","F","2","2","1",NA,0,"5",0,"1",2,40.9166666666667
"AD10009538","1","20190831","20091022",4670,4e+05,"19730626","F","1","2","1",NA,0,"5",0,"1",3,36.3333333333333
"AD10009539","0","20111130","20091022",1350,30000,"19731201","M","2","1","1",21300,2,"2",0,"1",3,35.8333333333333
"AD10009540","0","20200430","20091022",1800,150000,"19600703","M","2","3","1",41700,0,NA,0,"1",3,49.25
"AD10009541","0","20130831","20091022",1700,80000,"19740312","F","2","4","1",36100,0,"4",0,"1",2,35.5833333333333
"AD10009542","0","20100831","20091022",2400,70000,"19631118","M","1","1","1",NA,0,"4",0,"1",2,45.9166666666667
"AD10009543","0","20200430","20091022",4900,420000,"19671209","M","2","1","1",NA,0,"4",0,"1",3,41.8333333333333
"AD10009544","1","20101130","20091022",4800,150000,"19610519","F","1","1","2",28900,0,"2",0,"1",2,48.4166666666667
"AD10009545","0","20120930","20091022",1300,40000,"19590618","M","1","1","1",29300,0,"4",0,"1",2,50.3333333333333
"AD10009546","0","20140831","20091022",1000,50000,"19770601","F","2","1","1",NA,0,"2",0,"1",2,32.3333333333333
"AD10009547","0","20130228","20091022",1440,70000,"19550707","M","2","1","1",NA,2,"5",0,"1",2,54.25
"AD10009548","0","20150430","20091022",1200,60000,"19690827","M","2","1","1",29700,0,"4",0,"1",2,40.1666666666667
"AD10009549","0","20120831","20091022",2030,1e+05,"19620303","M","2","1","2",NA,0,NA,0,"1",2,47.5833333333333
"AD10009550","0","20110630","20091022",1800,40000,"19820721","F","1","1","1",NA,0,"4",0,"1",2,27.25
"AD10009551","0","20110831","20091022",2300,50000,"19800617","M","1","1","1",NA,0,"4",0,"1",3,29.3333333333333
"AD10009552","0","20120331","20091022",1600,50000,"19690223","F","3","1","1",NA,0,"4",0,"1",3,40.6666666666667
"AD10009553","0","20120731","20091022",2900,140000,"19821202","F","1","1","1",NA,0,"1",0,"1",2,26.8333333333333
"AD10009554","0","20191231","20091022",5800,5e+05,"19621004","M","3","1","2",NA,0,"4",0,"1",3,47
"AD10009555","1","20230430","20091022",3000,3e+05,"19640227","M","2","1","1",NA,0,"5",0,"1",2,45.6666666666667
"AD10009556","0","20141231","20091022",4000,2e+05,"19680911","M","2","1","2",23200,1,"4",0,"1",2,41.0833333333333
"AD10009557","0","20180331","20091022",12900,1e+06,"19580921","M","2","2","2",NA,1,"5",0,"1",2,51.0833333333333
"AD10009558","0","20250430","20091022",7130,8e+05,"19850423","F","1","5","1",NA,0,"5",0,"1",3,24.5
"AD10009559","0","20191130","20091022",2340,198000,"19721020","M","2","1","1",28900,0,"2",0,"1",2,37
"AD10009560","0","20141031","20091022",2000,1e+05,"19770404","M","1","1","1",32600,0,"4",0,"1",2,32.5
"AD10009561","1","20130531","20091022",3000,120000,"19610712","M","2","1","1",28800,0,"5",0,"1",2,48.25
"AD10009562","0","20120331","20091022",1600,50000,"19690718","M","1","1","1",NA,0,"2",0,"1",2,40.25
"AD10009563","0","20130131","20091022",5400,2e+05,"19771213","F","1","2","2",28900,0,"1",0,"1",2,31.8333333333333
"AD10009564","0","20170430","20091022",2000,130000,"19680616","F","1","1","2",NA,0,"1",0,"1",2,41.3333333333333
